@RELATION knnModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {trainingData/disgust,trainingData/fear,trainingData/happy}

@DATA
0.085619,0.019783,3.206044,0.175316,0.200638,0.463778,0.026929,0.145478,-27.204886,2.736028,-0.373391,0.050455,-0.567821,-0.376296,-0.224665,-0.063631,-0.011149,0.007525,-0.109694,-0.116513,-0.202204,0.024312,0.009403,0.026918,0.011788,0.015994,0.014452,0.014215,0.002386,0.009574,0.025365,0.025504,0.014257,0.027755,0.104025,0.024328,0.119035,0.106223,0.040043,0.600254,0.017107,0.179146,3.141487,1.249984,0.984700,0.637278,0.622420,0.422350,0.489994,0.364373,0.373003,0.423377,0.421059,0.386351,0.275584,0.041276,0.015959,0.043889,0.016026,0.024906,0.033482,0.019559,0.006743,0.013047,0.038683,0.034061,0.035303,0.013454,trainingData/happy
0.198675,0.024179,3.188196,0.301743,0.235789,1.112825,0.023709,0.332896,-28.033224,1.598487,0.066436,-0.184932,-0.355005,-0.191520,-0.123262,0.136710,0.179537,0.021748,-0.108744,-0.107505,-0.298691,0.021910,0.006997,0.019376,0.008236,0.030598,0.002599,0.016710,0.001055,0.003516,0.016683,0.025393,0.008487,0.025936,0.180392,0.024485,0.176273,0.143930,0.026657,1.011930,0.022246,0.314925,2.084989,0.923409,0.576570,0.497370,0.406395,0.442697,0.354572,0.251888,0.288083,0.283000,0.310870,0.262757,0.225807,0.029242,0.017119,0.033452,0.014534,0.032859,0.004761,0.018848,0.001712,0.008617,0.022257,0.034629,0.016886,0.016192,trainingData/happy
0.088402,0.023839,3.147327,0.191631,0.217049,0.466485,0.024265,0.128730,-26.729686,2.792649,-0.114874,-0.210821,-0.497577,-0.332631,-0.410043,-0.123469,0.026964,-0.010264,0.081684,-0.019807,-0.013301,0.016274,0.007530,0.020213,0.013377,0.015033,0.013870,0.025153,0.002331,0.039394,0.030557,0.014871,0.005043,0.026989,0.102520,0.027425,0.232164,0.106934,0.042064,0.570119,0.015515,0.171253,3.038895,1.199917,0.921732,0.623145,0.444107,0.334500,0.407427,0.371025,0.367427,0.433264,0.411771,0.340922,0.304218,0.033023,0.019464,0.026856,0.025126,0.017819,0.031250,0.033221,0.006242,0.047037,0.033388,0.022829,0.007800,0.013113,trainingData/happy
0.117062,0.022984,3.203392,0.230182,0.222582,0.692865,0.023968,0.208924,-26.805663,2.287243,-0.430874,-0.215995,-0.525383,-0.440503,-0.211295,-0.039728,0.050818,0.053110,-0.002543,0.006127,-0.062526,0.018448,0.011199,0.008283,0.010403,0.020110,0.010564,0.027741,0.003872,0.011170,0.018789,0.023635,0.010795,0.024180,0.157102,0.030645,0.126476,0.171954,0.055967,0.826511,0.024890,0.309057,3.000865,1.532559,1.106410,0.481624,0.565859,0.416130,0.487372,0.419134,0.445674,0.385287,0.450577,0.342552,0.255549,0.028974,0.024408,0.012720,0.021216,0.033198,0.021118,0.038295,0.010397,0.020832,0.026126,0.035830,0.019339,0.011660,trainingData/happy
0.094012,0.043527,3.206729,0.191780,0.208174,0.556841,0.026466,0.153865,-25.388602,2.450919,-0.513616,-0.190589,-0.626540,-0.427245,-0.262047,-0.045614,-0.135381,-0.231678,-0.149551,-0.100283,-0.110143,0.016496,0.012114,0.036731,0.025716,0.032156,0.012077,0.019112,0.002078,0.008266,0.018511,0.017299,0.006969,0.032052,0.101121,0.037236,0.141758,0.102670,0.035939,0.647545,0.018370,0.174863,2.368200,1.227190,0.968352,0.602942,0.459558,0.474020,0.480961,0.479941,0.472953,0.449221,0.452966,0.356365,0.402930,0.029824,0.025630,0.062911,0.043744,0.040105,0.020589,0.032835,0.004510,0.016498,0.027584,0.026048,0.012957,0.015737,trainingData/happy
0.095061,0.038881,3.186793,0.208991,0.232316,0.488502,0.028780,0.138648,-26.020950,2.568257,-0.331433,-0.157892,-0.518455,-0.275499,-0.115256,-0.082135,0.017198,-0.139659,-0.202096,-0.074404,0.002347,0.018269,0.006843,0.023351,0.020978,0.030001,0.022170,0.022053,0.001819,0.005951,0.016295,0.034981,0.006552,0.033329,0.108489,0.042435,0.193122,0.110779,0.042782,0.598929,0.018013,0.173278,2.981037,1.215762,0.857374,0.639389,0.535765,0.418964,0.362927,0.376890,0.464551,0.396802,0.391750,0.281602,0.373699,0.030810,0.013119,0.037772,0.043090,0.043296,0.045659,0.055183,0.005340,0.014287,0.021259,0.050706,0.010592,0.017770,trainingData/happy
0.112746,0.031906,3.184647,0.219860,0.224302,0.533260,0.029320,0.196475,-27.077195,2.645598,-0.473677,-0.270932,-0.431473,-0.344525,-0.103245,-0.034847,-0.072128,-0.131326,-0.222061,-0.080643,0.005340,0.015313,0.009994,0.024808,0.019075,0.031014,0.019018,0.021735,0.002354,0.006312,0.020005,0.023551,0.007979,0.031019,0.152600,0.039055,0.146971,0.173436,0.060428,0.771196,0.021561,0.307467,3.408817,1.583315,0.940434,0.680055,0.615827,0.400469,0.463508,0.451940,0.453130,0.400467,0.411668,0.325122,0.348149,0.027917,0.024552,0.045836,0.039913,0.033580,0.037344,0.033799,0.008007,0.011325,0.031725,0.040659,0.017022,0.014142,trainingData/happy
0.112029,0.048963,3.228523,0.195361,0.202202,0.535395,0.027853,0.173805,-25.525239,2.387392,-0.754102,-0.181166,-0.379356,-0.504908,-0.174541,0.147421,-0.028314,-0.100947,-0.162011,-0.149086,-0.201489,0.024128,0.010615,0.029683,0.012635,0.013948,0.008931,0.017321,0.001825,0.006301,0.023724,0.031789,0.009240,0.028245,0.119835,0.041536,0.118919,0.106640,0.025376,0.632529,0.020251,0.196457,2.535918,1.342312,1.012479,0.602442,0.489350,0.411533,0.444854,0.361774,0.415929,0.389792,0.354308,0.354015,0.287257,0.038841,0.023856,0.050108,0.017483,0.019445,0.019572,0.032311,0.004751,0.012083,0.035941,0.043360,0.012507,0.015491,trainingData/happy
0.100765,0.019860,3.202315,0.190436,0.213868,0.722104,0.019524,0.150984,-28.212579,1.836241,-0.597347,0.630378,-0.382243,0.061969,0.052987,-0.095252,0.046590,-0.111384,-0.085597,-0.160790,-0.066727,0.016080,0.004748,0.014754,0.014014,0.036021,0.005717,0.018190,0.004724,0.004350,0.013945,0.021270,0.007311,0.024707,0.077130,0.022235,0.123328,0.066550,0.016344,0.457387,0.013696,0.130920,1.992419,0.734098,0.638299,0.515464,0.342877,0.325225,0.295536,0.218222,0.275883,0.320588,0.254568,0.201734,0.238151,0.028874,0.008510,0.014869,0.022299,0.017686,0.010074,0.019638,0.003987,0.005015,0.018118,0.030251,0.014074,0.010397,trainingData/happy
0.178484,0.028436,3.111284,0.291433,0.234058,1.140944,0.025737,0.333552,-28.385213,2.004125,-0.178837,-0.123922,-0.395403,-0.280577,0.003669,-0.009021,0.138162,-0.175707,-0.034491,0.008110,-0.048815,0.017013,0.004768,0.018465,0.014833,0.035332,0.007299,0.025191,0.001276,0.015208,0.011454,0.008920,0.006770,0.027192,0.119935,0.034572,0.231386,0.096065,0.023773,0.675953,0.018515,0.171586,2.023740,0.859523,0.682848,0.430739,0.348875,0.350117,0.364455,0.380988,0.324067,0.310319,0.277854,0.299269,0.269560,0.035616,0.009838,0.030416,0.022120,0.029380,0.015778,0.031429,0.003251,0.028177,0.017121,0.014180,0.014560,0.011677,trainingData/happy
0.110571,0.021830,3.115649,0.200087,0.209431,0.645504,0.022030,0.165610,-26.773657,2.247648,-0.585141,-0.203641,-0.427161,-0.326784,-0.128237,0.022809,-0.081187,-0.126145,-0.205410,-0.093900,-0.116515,0.024562,0.010431,0.016661,0.021793,0.030712,0.005097,0.015089,0.002077,0.003870,0.022851,0.022210,0.010019,0.027872,0.114532,0.024677,0.279642,0.119699,0.041427,0.775903,0.018632,0.193713,3.156438,1.445605,0.950163,0.491628,0.473391,0.579543,0.444653,0.349000,0.383465,0.502360,0.372713,0.294126,0.355394,0.050689,0.024969,0.022306,0.035888,0.041420,0.008748,0.023316,0.005153,0.006118,0.036696,0.033698,0.021039,0.016644,trainingData/happy
0.214740,0.024474,3.120773,0.300800,0.253275,0.990702,0.025207,0.369454,-28.158557,1.735824,-0.289130,0.441345,0.014068,-0.171819,0.058556,0.110685,-0.045589,-0.125595,-0.073303,-0.142768,-0.021661,0.007704,0.005631,0.019193,0.008013,0.019318,0.005036,0.082687,0.002433,0.004420,0.020058,0.018848,0.006532,0.036608,0.073388,0.023507,0.097649,0.071139,0.028248,0.457996,0.017550,0.113258,1.790423,0.872498,0.689096,0.320105,0.408812,0.367580,0.285899,0.262624,0.334553,0.335468,0.293660,0.236194,0.295511,0.013260,0.013684,0.027739,0.018541,0.024275,0.009246,0.015364,0.005637,0.007699,0.027560,0.029401,0.014126,0.010726,trainingData/happy
0.095259,0.032503,3.091849,0.200062,0.219420,0.561530,0.025647,0.140887,-26.671205,2.302918,-0.385517,-0.024863,-0.346357,-0.256732,-0.152747,0.014038,-0.051909,-0.034306,-0.113361,-0.048214,0.003724,0.017573,0.012191,0.013359,0.023379,0.022885,0.017358,0.031533,0.003309,0.011233,0.023583,0.013758,0.005441,0.029389,0.112800,0.035680,0.311690,0.118461,0.041641,0.713752,0.020084,0.185849,3.431328,1.464626,0.955973,0.454397,0.480837,0.547416,0.463353,0.454324,0.489731,0.362688,0.425500,0.319844,0.362126,0.037257,0.027417,0.018445,0.044249,0.026194,0.047581,0.051131,0.008259,0.017005,0.032035,0.022601,0.009215,0.017077,trainingData/happy
0.099035,0.023581,3.173361,0.210505,0.220623,0.616868,0.026301,0.157259,-27.256129,2.317523,-0.089049,-0.222501,-0.496719,-0.215154,-0.145612,0.124300,-0.067988,-0.129162,-0.091619,0.012126,0.025240,0.020457,0.008743,0.035252,0.015872,0.022241,0.020026,0.028282,0.002591,0.009924,0.016144,0.024198,0.005716,0.032718,0.117691,0.032391,0.194347,0.125466,0.049598,0.772721,0.018145,0.208629,3.413225,1.459424,0.839577,0.754234,0.481312,0.527475,0.437966,0.567002,0.365215,0.431504,0.335794,0.305377,0.322981,0.036112,0.019739,0.055448,0.029996,0.026376,0.041674,0.042973,0.007373,0.016662,0.027630,0.042948,0.009055,0.013892,trainingData/happy
0.125956,0.010597,3.142396,0.246389,0.227260,1.012241,0.014455,0.216803,-28.492840,1.512047,0.204819,-0.325634,-0.405892,-0.191065,-0.278491,0.119202,0.053510,-0.007980,-0.129996,0.147527,-0.036712,0.010140,0.005960,0.012732,0.009329,0.043793,0.008752,0.038928,0.002454,0.010893,0.017921,0.013164,0.006856,0.025742,0.099038,0.014735,0.131197,0.093923,0.023679,0.620050,0.009916,0.169266,2.036327,1.143371,0.655728,0.370747,0.305612,0.272652,0.334890,0.261795,0.223160,0.254412,0.240356,0.227619,0.218355,0.014856,0.015978,0.017096,0.015616,0.022244,0.016405,0.018911,0.002292,0.015760,0.024319,0.022059,0.015672,0.008164,trainingData/happy
0.108355,0.025194,3.168161,0.207775,0.212412,0.685679,0.023812,0.170602,-26.533044,2.361576,-0.263267,-0.024397,-0.567124,-0.346411,-0.180405,-0.113455,-0.083164,-0.175434,-0.128208,-0.007190,-0.092299,0.027716,0.006359,0.014607,0.013016,0.026097,0.016814,0.020594,0.003154,0.009326,0.016356,0.028768,0.005156,0.026892,0.132266,0.027493,0.213030,0.130491,0.039825,0.851605,0.021197,0.228775,3.240055,1.429251,1.139328,0.530404,0.577105,0.459370,0.382676,0.434809,0.422340,0.469001,0.401683,0.369508,0.358810,0.055938,0.014296,0.022417,0.019627,0.037971,0.034531,0.030126,0.008237,0.014168,0.021351,0.047974,0.006576,0.016480,trainingData/happy
0.223087,0.020737,3.165007,0.316212,0.237763,1.437094,0.015648,0.400492,-27.863960,1.758811,-0.288593,-0.122618,-0.321597,-0.218447,-0.196142,0.032000,0.027576,-0.085439,-0.018240,-0.011291,-0.223449,0.027136,0.004108,0.017094,0.012955,0.018575,0.005554,0.025862,0.001642,0.004618,0.013318,0.017896,0.006376,0.023007,0.118892,0.025973,0.080646,0.104393,0.026615,0.669561,0.015109,0.207475,1.862290,0.919900,0.610835,0.339801,0.312426,0.316872,0.367056,0.266877,0.265146,0.285053,0.242359,0.196294,0.258517,0.037692,0.009050,0.022059,0.019036,0.018231,0.012758,0.010542,0.002389,0.008839,0.017545,0.025136,0.008965,0.010751,trainingData/happy
0.102836,0.039880,3.165415,0.196474,0.209807,0.626905,0.036132,0.162218,-25.896804,2.326709,-0.259045,0.001897,-0.453588,-0.166119,-0.287522,-0.090609,-0.089952,-0.132260,-0.016756,-0.092185,-0.158145,0.020465,0.004595,0.023239,0.013002,0.018375,0.015528,0.028078,0.002070,0.010609,0.022726,0.036661,0.010393,0.033503,0.113749,0.038393,0.236433,0.112032,0.040255,0.746145,0.035442,0.196266,3.112214,1.432150,0.825450,0.444504,0.498525,0.498137,0.567069,0.354759,0.416294,0.471954,0.425123,0.401337,0.372462,0.041975,0.009811,0.048093,0.021395,0.023136,0.030435,0.074238,0.004669,0.026477,0.030164,0.054400,0.025733,0.022546,trainingData/happy
0.106528,0.050094,3.176250,0.197261,0.213354,0.538689,0.029525,0.164513,-25.647976,2.564575,-0.450867,-0.145139,-0.466599,-0.396196,-0.209900,-0.080323,-0.076836,-0.143800,-0.100059,-0.055220,-0.091782,0.021338,0.006945,0.027702,0.019938,0.027193,0.026738,0.017106,0.001605,0.007520,0.021318,0.020921,0.012487,0.031623,0.116273,0.044408,0.177585,0.103259,0.032859,0.673944,0.028760,0.198392,2.770913,1.141939,0.978638,0.596986,0.561547,0.385743,0.388163,0.435344,0.453253,0.400095,0.354901,0.389372,0.357348,0.036245,0.017169,0.039805,0.030706,0.036751,0.047182,0.025196,0.002725,0.013397,0.029552,0.027277,0.026681,0.016440,trainingData/happy
0.094788,0.037151,3.182050,0.175705,0.191233,0.509045,0.026729,0.137445,-25.470637,2.451135,-0.904252,-0.123701,-0.353628,-0.427103,-0.186312,-0.075537,-0.086674,-0.125251,-0.129350,-0.045734,-0.070734,0.017019,0.010310,0.019853,0.033223,0.023575,0.021870,0.018992,0.001918,0.010537,0.011801,0.016496,0.008026,0.029244,0.108169,0.037615,0.127966,0.099917,0.028058,0.647736,0.020988,0.160738,2.267565,1.182480,1.039800,0.512879,0.626852,0.427301,0.482438,0.458408,0.398281,0.448975,0.407605,0.377718,0.286413,0.025494,0.020516,0.032187,0.059018,0.036743,0.030929,0.035543,0.003699,0.023264,0.018912,0.023830,0.012110,0.019365,trainingData/happy
0.097862,0.032243,3.207333,0.183278,0.207634,0.498610,0.025614,0.153743,-26.074092,2.793526,-0.526932,-0.251453,-0.377746,-0.491998,-0.397942,-0.040921,-0.028552,-0.087793,-0.042629,-0.051944,-0.168412,0.022724,0.008534,0.017320,0.012314,0.011263,0.008935,0.022436,0.001759,0.010871,0.026259,0.045195,0.012001,0.028295,0.105918,0.032222,0.148406,0.098223,0.032533,0.607698,0.019060,0.175001,2.244878,1.302857,1.067936,0.592507,0.442216,0.426727,0.526353,0.423482,0.403906,0.476528,0.396250,0.422583,0.287586,0.029154,0.012958,0.034611,0.022225,0.017873,0.014669,0.033328,0.004212,0.017812,0.040986,0.057342,0.018295,0.013461,trainingData/happy
0.086441,0.034581,3.214369,0.182276,0.208413,0.438062,0.031578,0.128402,-27.013204,2.734960,-0.356604,-0.189396,-0.530945,-0.412173,-0.323407,-0.078897,-0.138659,-0.132807,-0.074491,-0.061057,-0.099330,0.014314,0.009883,0.036149,0.029301,0.017609,0.020218,0.018955,0.001739,0.011793,0.028997,0.021871,0.009214,0.037263,0.104361,0.054281,0.173645,0.100675,0.028337,0.574231,0.020451,0.164326,2.957760,1.212324,0.876214,0.602043,0.520586,0.494710,0.432358,0.479345,0.412076,0.401441,0.448438,0.381202,0.389456,0.024944,0.026228,0.063438,0.053186,0.027819,0.048791,0.034420,0.005383,0.026005,0.048267,0.029286,0.019348,0.017659,trainingData/happy
0.088165,0.039021,3.154438,0.186076,0.215659,0.439219,0.032664,0.127201,-26.206378,2.771370,-0.276553,-0.076413,-0.490069,-0.472148,-0.399940,-0.112229,-0.092807,-0.210185,-0.037853,0.054789,-0.028420,0.012943,0.006044,0.021933,0.035594,0.018914,0.028973,0.036197,0.001522,0.011998,0.025280,0.013813,0.005453,0.031929,0.107572,0.045092,0.234935,0.100220,0.037035,0.561439,0.029803,0.161404,2.485046,1.180557,0.979593,0.517168,0.394407,0.458617,0.477788,0.452222,0.418731,0.428505,0.349623,0.366103,0.305682,0.022760,0.014237,0.035456,0.055140,0.026083,0.048803,0.052746,0.003610,0.018081,0.036489,0.020145,0.008997,0.017176,trainingData/happy
0.062309,0.040049,2.919877,0.164715,0.215025,0.328411,0.042401,0.085346,-27.155737,2.482645,-0.368165,0.068846,-0.216394,-0.206842,-0.102295,0.048849,-0.006180,-0.080241,-0.111971,-0.071165,-0.093968,0.020803,0.006080,0.030316,0.012564,0.033425,0.012306,0.117080,0.001867,0.003002,0.012559,0.018836,0.005635,0.052512,0.073501,0.039692,0.268282,0.070402,0.029045,0.444951,0.020436,0.107903,3.474445,0.717818,0.657300,0.460304,0.434152,0.336071,0.290765,0.273688,0.308625,0.356085,0.278191,0.203393,0.264937,0.034289,0.014751,0.036449,0.020897,0.044705,0.032665,0.042449,0.005126,0.005898,0.018947,0.030086,0.009594,0.021050,trainingData/happy
0.172587,0.022832,3.140134,0.289098,0.238679,1.103014,0.018051,0.326548,-28.340199,1.812242,-0.215259,0.027249,-0.326375,-0.181693,0.060076,-0.044777,0.147031,-0.031212,-0.218746,-0.018130,-0.067580,0.015386,0.006168,0.015625,0.016392,0.028630,0.010804,0.063412,0.001192,0.005152,0.014052,0.016198,0.005846,0.033725,0.154078,0.026831,0.149629,0.133431,0.030520,0.908862,0.014436,0.303442,2.295851,1.008723,0.803390,0.447304,0.367707,0.379774,0.360950,0.353360,0.347020,0.329369,0.311774,0.293974,0.238403,0.024489,0.015743,0.019061,0.030260,0.033770,0.025962,0.045206,0.003035,0.006110,0.019224,0.025212,0.010848,0.020654,trainingData/happy
0.099611,0.030154,3.183171,0.198185,0.215910,0.589406,0.028436,0.159303,-26.576927,2.319871,-0.267822,-0.131702,-0.330760,-0.090402,-0.416185,-0.065222,-0.124568,-0.076461,-0.070478,-0.070902,-0.078803,0.032903,0.004614,0.020028,0.008691,0.031519,0.015817,0.019211,0.002369,0.006528,0.021391,0.032155,0.008507,0.030837,0.115736,0.031137,0.136580,0.113050,0.041793,0.711037,0.034154,0.205351,3.859555,1.429698,1.038928,0.621376,0.422402,0.426108,0.514140,0.508168,0.423363,0.539918,0.342805,0.382410,0.346302,0.047186,0.008792,0.038243,0.017217,0.046210,0.027161,0.029790,0.004969,0.013806,0.024784,0.037244,0.010553,0.016882,trainingData/happy
0.073197,0.028324,3.114440,0.148598,0.191928,0.328854,0.025497,0.096557,-27.778611,3.122082,0.340209,0.380417,-0.397836,-0.337680,-0.194971,0.133827,-0.130909,-0.021599,-0.158242,-0.093359,-0.170539,0.029971,0.011083,0.022737,0.014918,0.027370,0.005107,0.049700,0.001010,0.005771,0.036338,0.029396,0.006426,0.034639,0.071971,0.027184,0.116245,0.076328,0.034450,0.380781,0.016575,0.103687,2.019417,1.203956,0.706250,0.561458,0.322327,0.373184,0.345629,0.222988,0.320893,0.312861,0.233529,0.223624,0.278712,0.037505,0.026920,0.029887,0.026133,0.043225,0.007234,0.029734,0.002417,0.009991,0.021141,0.036178,0.014619,0.013326,trainingData/happy
0.105266,0.034951,3.199680,0.200454,0.216206,0.522779,0.031827,0.158197,-26.022228,2.481061,-0.310624,-0.208070,-0.592025,-0.209611,-0.267452,0.003321,0.023003,-0.151661,-0.140250,-0.011901,-0.132116,0.017916,0.009101,0.021230,0.024067,0.026442,0.018619,0.023944,0.001425,0.015079,0.010595,0.024691,0.014370,0.032566,0.116324,0.028421,0.180322,0.106261,0.028808,0.646006,0.020470,0.195325,2.751687,1.213569,0.788593,0.698818,0.473420,0.522880,0.478633,0.507837,0.400588,0.416228,0.432788,0.411811,0.306440,0.022757,0.021797,0.037563,0.041109,0.043341,0.033121,0.034739,0.004148,0.037644,0.016590,0.039691,0.027162,0.017140,trainingData/happy
0.110420,0.017427,3.169482,0.228236,0.232520,0.655004,0.029476,0.169051,-27.274275,2.124602,-0.042788,-0.390740,-0.475125,-0.271530,-0.231874,-0.093329,-0.106079,-0.154073,-0.263441,-0.160972,-0.140316,0.018071,0.013413,0.030289,0.037779,0.049070,0.011959,0.015316,0.001156,0.006113,0.007127,0.008540,0.007098,0.034401,0.118476,0.017338,0.219835,0.116812,0.033761,0.709738,0.028874,0.202734,2.827630,1.223160,0.763656,0.627857,0.430489,0.426808,0.522808,0.559594,0.485989,0.494958,0.495607,0.415591,0.375674,0.030897,0.023937,0.044859,0.065123,0.045506,0.027383,0.022352,0.001564,0.012818,0.016908,0.020018,0.016079,0.018735,trainingData/happy
0.191239,0.020635,3.196981,0.296661,0.243534,1.292695,0.013898,0.340965,-27.904256,1.743679,-0.052067,-0.118356,-0.235876,-0.102931,0.032604,0.082489,0.156289,-0.053766,-0.086477,0.078013,-0.121221,0.019244,0.003810,0.024791,0.008955,0.024725,0.005728,0.032024,0.001330,0.004435,0.014296,0.020013,0.007010,0.024318,0.173843,0.023587,0.086053,0.137713,0.024363,0.922361,0.011097,0.297152,2.258597,0.867368,0.693499,0.399516,0.337521,0.438245,0.373845,0.274366,0.324425,0.299876,0.234408,0.282833,0.202929,0.029920,0.008486,0.037186,0.015099,0.032542,0.011355,0.027383,0.001386,0.008405,0.018955,0.024436,0.013343,0.014374,trainingData/happy
0.086639,0.031193,3.159597,0.187162,0.214298,0.432941,0.027234,0.136148,-26.387383,2.664777,-0.380167,-0.141024,-0.440402,-0.376770,-0.148363,0.095239,0.027475,-0.148004,-0.183610,-0.168596,-0.205224,0.044818,0.012285,0.027568,0.023080,0.028131,0.005573,0.017255,0.001179,0.004545,0.019930,0.021348,0.007914,0.033628,0.101597,0.031213,0.238118,0.111820,0.041803,0.581482,0.022287,0.178580,2.965397,1.306358,0.938511,0.513040,0.530631,0.513775,0.453023,0.364685,0.388825,0.398842,0.431691,0.349100,0.373302,0.068683,0.025676,0.035084,0.040073,0.039811,0.009402,0.033012,0.003382,0.008274,0.030886,0.028578,0.012727,0.017176,trainingData/happy
0.092398,0.039588,3.232092,0.186365,0.211490,0.473151,0.028531,0.143033,-25.943603,2.842547,-0.315060,-0.018222,-0.389296,-0.467424,-0.116140,-0.041056,-0.058349,-0.076724,-0.161128,-0.158364,-0.180301,0.031434,0.007078,0.019565,0.031129,0.020151,0.009672,0.019384,0.001504,0.005740,0.019378,0.036594,0.009151,0.033769,0.107740,0.035848,0.096470,0.100135,0.038010,0.640050,0.020190,0.191195,2.721591,0.987775,1.060139,0.502326,0.472572,0.568581,0.437006,0.414221,0.453030,0.506277,0.427229,0.279279,0.319556,0.052474,0.014403,0.035265,0.049437,0.027189,0.026046,0.030384,0.004595,0.010335,0.032130,0.057026,0.020439,0.016423,trainingData/happy
0.092698,0.022399,3.080595,0.184952,0.207803,0.518169,0.026633,0.144194,-27.769814,2.245563,-0.389663,-0.010801,-0.334531,-0.053924,-0.262333,-0.070094,-0.116885,-0.144115,-0.069922,-0.051424,-0.075102,0.009617,0.005368,0.020363,0.021020,0.034518,0.007533,0.041098,0.004067,0.008769,0.022805,0.014089,0.008784,0.028794,0.110604,0.033040,0.265479,0.110122,0.045548,0.655715,0.025198,0.188120,4.025546,1.386727,1.070147,0.595864,0.523878,0.415823,0.491559,0.347110,0.419786,0.515678,0.472951,0.375600,0.310174,0.017543,0.014303,0.029485,0.040041,0.035389,0.013231,0.072730,0.010780,0.012556,0.033944,0.019623,0.017066,0.019277,trainingData/happy
0.077896,0.015662,3.119752,0.207723,0.226696,0.561643,0.030828,0.133770,-30.014042,1.799013,0.283807,-0.365004,-0.258421,-0.010632,-0.137371,0.160307,0.032743,-0.004492,-0.183740,-0.020364,-0.110009,0.013390,0.006880,0.025093,0.014741,0.049938,0.004766,0.070716,0.001050,0.004951,0.018659,0.014328,0.005430,0.040089,0.099296,0.031330,0.172904,0.111054,0.028943,0.720965,0.028925,0.184453,2.563404,1.161032,0.786893,0.676982,0.395596,0.397324,0.323138,0.254741,0.309757,0.325177,0.330257,0.232983,0.193618,0.025175,0.021274,0.029022,0.030122,0.033122,0.009613,0.094722,0.001667,0.009574,0.029141,0.018853,0.012752,0.019080,trainingData/happy
0.064085,0.007520,3.096559,0.175446,0.224631,0.330205,0.022859,0.100246,-30.684327,2.636522,0.185339,-0.019408,-0.262866,-0.218710,-0.180433,0.163767,-0.038434,-0.014239,-0.094246,-0.032873,-0.130367,0.010926,0.006881,0.019483,0.009513,0.023322,0.013809,0.115151,0.000870,0.007206,0.024058,0.013945,0.005490,0.045092,0.070233,0.013960,0.215270,0.072504,0.030526,0.386594,0.012839,0.116036,3.040553,0.771186,0.550199,0.429761,0.412010,0.389134,0.312779,0.287843,0.261567,0.253411,0.221828,0.217981,0.212033,0.018350,0.015496,0.030047,0.017962,0.021749,0.014008,0.042166,0.002687,0.014214,0.025660,0.020939,0.012536,0.012020,trainingData/happy
